id,source_sheet,source_row,posted_at,category,tools,outcome,before,after,quant_effect,qualitative_effect,internal_rollout,notes,needs_industry_generalization
1129,業務系の面談ログ_Biz,72,2025-12-12T02:26:37.865Z,"データ集計・分析, 定型フロー自動化","Dify, ChatGPT, Claude",部分的成功・進行中,,,,日本語のテキスト抽出はうまく機能。R&D審査フローが完成し顧客に納品・検証中。,,英語レポートの売上と事業利益の混同が課題。大量PDF処理（4件超）でエラー発生時はDifyのトリガー機能で1件ずつ処理する方法を導入予定。来週のオフラインイベントでインタビュー対応予定。,
1130,業務系の面談ログ_Biz,73,2025-12-15T02:24:39.592Z,"議事録・文章作成, 定型フロー自動化","ChatGPT, Gemini, NotebookLM, Dify",部分的成功・進行中,,,,Geminiを日常業務で活用し、メール作成・要約などの効率化が進行中。クライアント対応におけるAIツール選択判断が形成されている,,立花氏がオフラインセッションで実体験を10分程度共有する役割を依頼。Dify活用については業務適合性判断を検証してから選定する方針。優先順位：Gemini → ノートブックLM → Dify,
1131,業務系の面談ログ_Biz,74,2025-12-16T08:43:43.970Z,"議事録・文章作成, データ集計・分析, 資料・スライド作成","ChatGPT, Gemini, GenSpark, NotebookLM",検討・提案段階,,,,複数のAIツールを検討し、優先順位を決定。経理部のAI OCR導入と総務部のチャットボット化を重点的に進めることを決定,,新PC（Microsoft 365 + Copilot環境）は12月22日到着予定。ChatGPTではデザイン込みの資料作成が困難なため、他のAIツール検討。経理部の業務効率化を優先して社内評価につなげる方針,
1132,業務系の面談ログ_Biz,75,2025-12-17T09:31:24.929Z,"資料・スライド作成, その他",その他,部分的成功・進行中,,,,AIガバナンス・セキュリティに関する全社的議論の必要性を認識。実業務に基づく具体的ミッション設定による学習方針へシフト。技術課題（検索範囲過多によるレスポンス低下）と法律・ガバナンス面の並行検討が開始された,,動画学習は未着手。個人学習より全社的テーマでの議論を重視。オフラインセッション前に各自がテーマに基づくPoCを作成する形式を検討。運用フェーズでの品質管理・コスト可視化・野良ロボット化リスクについて議論。LangFuseなどの監視ツール活用事例を共有。次回面談日は2026年1月4日以降で未定。,
1133,業務系の面談ログ_Biz,76,2025-12-18T04:35:08.104Z,定型フロー自動化,"ChatGPT, Codex, Dify",部分的成功・進行中,,,,AI×コーディングによる実務直結型の活用方針が明確化され、Dify学習を動画視聴からスキル証明課題演習中心へシフト。失敗事例を起点とした学習アプローチの認識がすり合わせされた。,,受講生は開発タスク中心の業務のため、スクール全体向けの汎用的なAI活用事例が必ずしも適合しない。AI×コーディング強化とDify習得の2軸学習を設定。社内セキュリティポリシー（API発行、外部通信可否）をDify上級課題検討の前提条件として確認。,
1134,業務系の面談ログ_Biz,77,2025-12-18T05:05:48.677Z,,,検討・提案段階,,,,AIの最新技術トレンド、画像・音声・動画生成の仕組み、法的背景、企業事例について学習を進めた,,ワークフロー編の学習を概ね終了し、見たいコンテンツは全て確認済み,
1135,業務系の面談ログ_Biz,78,2025-12-18T05:06:36.468Z,,"ChatGPT, NotebookLM, Gemini",進行中,,,,ChatGPTの学習を一通り終了し、NotebookLMへの取り組みを準備。AIツール導入の3フェーズ理解を深化,,受講生はAIツールの自動化に関心を示しており、日本企業のAI導入課題について講師との議論が実施された,
1136,業務系の面談ログ_Biz,79,2025-12-19T03:34:16.287Z,"資料・スライド作成, その他","ChatGPT, Gemini, NotebookLM, Dify, Codex",進行中,,,,スライド作成ツールの選択肢を拡張。NotebookLMへの興味が高まった。,,業務多忙のため学習進捗が停滞中。Difyは必要最低限に絞って実施方針に転換。NotebookLMでのパワポ変換方法が次回の課題。Codexのリバースエンジニアリング業務での活用を次回実演予定。,
1137,業務系の面談ログ_Biz,80,2025-12-19T07:56:26.258Z,"データ集計・分析, 情報収集・リサーチ","Gemini, NotebookLM, Dify",検討・提案段階,,,,クライアントへのAI導入提案に向けた学習基盤構築の開始,,大量データ（600万行）のAI処理方法が課題。セキュリティとAI導入戦略への高い関心あり。AWS等を活用したワークフロー構築に興味。カリキュラム学習期間は1月23日まで。,
1138,業務系の面談ログ_Biz,81,2025-12-19T10:25:24.864Z,"資料・スライド作成, 情報収集・リサーチ, その他","ChatGPT, Gemini, NotebookLM",部分的成功・進行中,,,,プロンプト作成の疑問解消、AIツール活用の具体的提案により学習の方向性が明確化,,インスタグラムでの建材紹介、顧客サポートのAIボット活用など業務改善への具体的なニーズが顕在化。時間管理が課題として挙げられている。,
1139,業務系の面談ログ_Biz,82,2025-12-19T10:26:47.898Z,"資料・スライド作成, データ集計・分析","Gemini, NotebookLM",検討・提案段階,,,,Gemini、NotebookLMの活用方針が提示され、スライド作成・データ分析でのAI活用可能性を認識,,クライアント環境でのAIツール使用制限あり。プロンプト作成時の文脈重要性、ファクトチェックの重要性を説明。AIエージェントへの興味あり。,
1140,業務系の面談ログ_Biz,83,2025-12-22T04:10:54.549Z,"データ集計・分析, 定型フロー自動化, 議事録・文章作成","Dify, Claude, その他",部分的成功・進行中,,,日本語レポート 10本中8本程度効率化,アナリストレポートのDifyワークフロー進展、オフラインセッション実施で基礎理解向上,,若手育成とAI活用の課題（議事録作成などの業務置き換えによる学習機会減少）について議論。スキャンPDFの文字化け問題への対処法を検討。マークダウンtoExcel変換のエラー継続中。,
1141,業務系の面談ログ_Biz,84,2025-12-22T04:58:51.303Z,データ集計・分析,"ChatGPT, Gemini",検討・提案段階,,,,ID-POS分析などのデータ分析にAIを活用する可能性について認識が深まった,,クライアント環境の制約によりGeminiを多く使用。次回面談ではプロンプトエンジニアリングの基礎解説とセキュリティ・リスク管理について詳細説明予定,
1142,業務系の面談ログ_Biz,85,2025-12-22T05:56:26.687Z,情報収集・リサーチ,"ChatGPT, NotebookLM, Dify",進行中,,,,AIの法律や仕組みに対する理解が進み、課題設定や意思決定能力の重要性を認識,,プログラミングスキルの将来性に不安を感じており、課題設定や意思決定能力の育成が重点。個人情報の定義と取り扱いについての学習も推進中。,
1143,業務系の面談ログ_Biz,86,2025-12-22T07:30:11.451Z,"資料・スライド作成, その他","ChatGPT, Gemini, NotebookLM, Dify",部分的成功・進行中,,,,ChatGPTに役割を与えて指示する方法の有効性を実感。プロンプトエンジニアリングのフレームワーク習得により、AIへの意図伝達が改善される見込み,,会社の権限制限によりGPT作成・外部ツール連携は実装不可だが、理解レベルで対応。Google Workspace連携前提でGemini・NotebookLMへの拡大を予定,
1144,業務系の面談ログ_Biz,87,2025-12-23T02:02:34.335Z,"データ集計・分析, 定型フロー自動化, 情報収集・リサーチ","ChatGPT, Gemini, Claude, NotebookLM, Dify, GenSpark",検討・提案段階,,,,ノートブックLMとGeminiの使い分け、Claudeの活用検討が進行。セキュリティ部門でのAI活用（アクセス申請フロー自動化、ログ分析）の利点を確認。AI利用ガイドライン策定の方針が具体化。,,年末の多忙により学習進捗が停止中。開発チームでClaudeの需要が高まっている。MCP利用のセキュリティリスク認識があり、公式安全なもののみ有効化する運用方針で合意。AI利用ガイドラインは厳しめに設定後、現場に合わせて段階的に緩める方針。,
1145,業務系の面談ログ_Biz,88,2025-12-23T06:41:31.692Z,"議事録・文章作成, データ集計・分析, 定型フロー自動化","Gemini, NotebookLM, Dify",部分的成功・進行中,,,,Geminiの機能理解が深まった。業務との結びつけが明確になり、カスタマーサービス一次判定ボット化やマニュアル整備の具体的なアプローチが見えた,,スキル証明課題の実施時期を前倒し。Difyは半年後～1年後を見据えた知識習得として位置づけ。Geminiマスターコースは中級から開始。NotebookLMの複数活用例（社内FAQ、技術論文、勉強会スライド作成）を共有。プロンプトエンジニアリングの基本フレームワークとChain-of-Thought機能について解説。,
